Column1,Column2,Column3,Column4,Column5
TBB-2021.8.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
TBB-2021.8.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
TBB-2021.8.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
TBB-2021.8.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aesara-2.9.4-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
aiohttp-3.8.6-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiohttp-3.8.6-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiohttp-3.8.6-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiohttp-3.9.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiohttp-3.9.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiosignal-1.2.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
aiohttp-3.9.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
aiosignal-1.3.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
aiohttp-3.9.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
ansible_core-2.18.6-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_core-2.19.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_navigator-25.9.1.dev0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_core-2.19.3-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
abseil_cpp-20230802.3-py3-none-any.whl,SUCCESS,,SUCCESS,
ansible_rulebook-1.1.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_rulebook-1.1.6-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_runner-2.4.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
ansible_sign-0.1.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
appdirs-1.4.4-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
argon2_cffi_bindings-21.2.0-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-21.2.0-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-21.2.0-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-21.2.0-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-21.2.0-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-25.1.0-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-25.1.0-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-25.1.0-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-25.1.0-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
argon2_cffi_bindings-25.1.0-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
array_record-0.5.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.5.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.5.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.5.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.5.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.6.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
array_record-0.8.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
async_timeout-5.0.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
autovizwidget-0.20.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
autovizwidget-0.22.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_batch-18.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_cdn-13.1.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_authorization-4.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
awx-24.6.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_containerservice-36.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_containerregistry-14.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_cosmosdb-9.8.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_devtestlabs-10.0.0b2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_dns-8.2.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_hdinsight-9.1.0b1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_iothub-4.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_keyvault-11.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_loganalytics-13.0.0b7-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_marketplaceordering-1.2.0b2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_monitor-7.0.0b2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_network-29.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_redis-14.5.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_rdbms-10.1.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_servicebus-9.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_sql-4.0.0b21-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_storage-23.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_trafficmanager-1.1.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
backports_functools_lru_cache-2.0.0-py2.py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
azure_mgmt_resource-23.4.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
bcrypt-4.2.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
azure_mgmt_web-8.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
bcrypt-4.2.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.2.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.2.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.2.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.3.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.3.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.3.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.3.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-4.3.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-5.0.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-5.0.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-5.0.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bcrypt-5.0.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
black-22.12.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
bcrypt-5.0.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
blinker-1.4-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
blinker-1.6.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
bottleneck-1.3.8-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.5.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.5.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.5.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.5.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.5.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.6.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.6.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.6.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bottleneck-1.6.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotli-1.1.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotli-1.1.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotli-1.1.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotli-1.1.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotli-1.1.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-0.8.0-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-0.8.0-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-0.8.0-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-0.8.0-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-0.8.0-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-1.1.0.0-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-1.1.0.0-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-1.1.0.0-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-1.1.0.0-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlicffi-1.1.0.0-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlipy-0.7.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlipy-0.7.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlipy-0.7.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlipy-0.7.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
brotlipy-0.7.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.4-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.4-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.4-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.4-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.4-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.6-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.6-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.6-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
bsdiff4-1.2.6-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
c_ares-1.19.1-py3-none-any.whl,SUCCESS,,SUCCESS,
cachetools-4.2.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
bsdiff4-1.2.6-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cachetools-5.5.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cachetools-6.1.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cachetools-6.2.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cachetools-6.2.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cassandra_driver-3.29.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.2-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cchardet-2.2.0a3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cassandra_driver-3.29.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cchardet-2.2.0a3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cchardet-2.2.0a3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cchardet-2.2.0a3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cchardet-2.2.0a3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
certifi-2024.8.30-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
certifi-2025.11.12-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
certifi-2025.1.31-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
certifi-2025.7.14-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
certipy-0.2.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
certipy-0.2.2-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cffi-1.15.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.17.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.17.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.17.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.15.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.17.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chalice-1.32.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
chroma_hnswlib-0.7.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cffi-1.17.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.3-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.6-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.6-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.6-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.6-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
chroma_hnswlib-0.7.6-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cloudpickle-3.0.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
clawpack-5.12.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
clawpack-5.12.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
clawpack-5.12.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
clawpack-5.12.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cloudpickle-3.1.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
clawpack-5.12.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
confluent_kafka-2.10.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
confluent_kafka-2.10.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
confluent_kafka-2.10.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
confluent_kafka-2.10.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
confluent_kafka-2.10.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.0.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.0.5-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.0.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.0.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.0.5-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.2-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.2-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.2-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.2-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.3-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.3-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
contourpy-1.3.3-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
crmsh-0.0.1-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
crmsh-4.6.0-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
crontab-1.0.4-py3-none-any.whl,SUCCESS,no ELF files found (no-arch wheel),SUCCESS,
cryptography-39.0.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-39.0.1-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-39.0.1-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-39.0.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-42.0.5-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-39.0.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-42.0.5-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-42.0.5-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-42.0.5-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.2-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.2-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.2-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.2-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.2-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.3-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.3-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.3-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.3-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.3-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.4-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.4-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.4-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.4-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.4-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.5-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.5-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.5-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.5-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.5-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.6-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.6-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.6-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.6-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.6-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.7-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.7-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.7-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.7-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-45.0.7-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.1-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.1-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.1-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.1-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.1-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.2-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.2-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.2-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.2-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.2-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.3-cp313-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.3-cp310-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.3-cp312-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.3-cp311-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cryptography-46.0.3-cp39-abi3-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cutadapt-5.1-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cutadapt-5.1-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cutadapt-5.1-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cx_oracle-8.3.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cx_oracle-8.3.0-cp313-cp313-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cx_oracle-8.3.0-cp311-cp311-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cx_oracle-8.3.0-cp312-cp312-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cx_oracle-8.3.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-0.12.0-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-0.12.0-cp39-cp39-linux_ppc64le.whl,SUCCESS,,SUCCESS,
cytoolz-0.12.3-cp310-cp310-linux_ppc64le.whl,SUCCESS,,SUCCESS,
